file_name,size,doc_label
ev-cn-00059 - PCO 214 - Flag Wall Utility Relocation and Blocking (C-CR - 62).pdf,5041517,C.02
WSSC Inspection 8-18-16.pdf,41777,F.04
07 A780 - ENLARGED PLANS - ELEVS ENTRIES - ASI 11.pdf,435242,F.01
UME422.pdf,964361,F.01
1290507397.jpg,600026,F.05
_2 01 2-A0-00 - CD PACKAGE 2 COVER SHEET.pdf,404681,F.01
DSCF0042.JPG,479514,F.05
110608 (102).JPG,472844,F.05
Pictures before VMware 498.jpg,1132204,F.05
08 3-A7-15B - ENLARGED PLANS - ELEV - LEVEL 2 CLASSROOM TIERED ELLIPSE 2204.pdf,989774,F.01
DSCN0999.JPG,2178949,F.05
DSCF0096.JPG,491838,F.05
Lightweight Soil Analysis REV 2-16-12.pdf,1036973,F.03
YKK YCW 750 XT Fabrication Sample - 7.5 Revision 01.pdf,716530,F.03
1293934504.jpg,572499,F.05
DSCN4465.JPG,2355276,F.05
111816  0201 raised flrg..JPG,103556,F.01
1290856940.jpg,564707,F.05
Picture 10-01-2015 at 104305 AM.jpg,51773,F.05
RFI-00490 - Posted.pdf,14749,F.02
E221.dwf,1119487,D.02
1286445223.jpg,575592,F.05
0242 ComfortCage Plastic Caging for Guinea Pigs.pdf,132014,D.02
089100-003 - Louvers - Sample Color Chart_response.pdf,1082380,F.03
014.JPG,1741606,F.05
R1_1.c GMP 3 Bid vs Estimate 1.16.15.pdf,105790,C.02
810133 - Sandstone Mockup Panel.pdf,250000,C.02
03-24-16.docx,735890,F.01
1296439668.jpg,580790,F.05
BSU RFI 016 - Rebar Framing at Elevated Slabs_response.pdf,103838,F.02
Heritage%20Mech%20CP%20#23%20(11-27-16).pdf,21014,C.02
07 A842 - FLOOR TRANSITION DETAILS.pdf,161533,D.02
1286698978.jpg,575747,F.05
DSCN2645.JPG,2213566,F.05
UMD ESJ Site Observation Report 021717-cf.pdf,174638,F.01
UMA2-05.dwg,595976,F.06
1289036385.jpg,597075,F.05
0505161349.jpg,3101504,F.01
ICE-CN-4 - PCO 098.pdf,355996,C.02
L4P2 - 7 Day Breaks.pdf,3870927,F.04
E208-2.dwg,304798,D.02
82-L01-M_AB 1.pdf,626149,F.06
0313171332a.jpg,1424234,F.01
1290921174.jpg,574580,F.05
A15654A1.jpg,1900140,F.05
1294338700.jpg,598969,F.05
110630 (18).JPG,496269,F.05
1292498455.jpg,475475,F.05
UM EDWARD ST  JOHN 3-18-15 (1).jpg,62717,F.05
A7-3 - Interior Elevations.pdf,642293,F.01
11 E602 GROUNDING SYSTEM DIAGRAM.dwg,264768,D.02
E311.pdf,960293,F.01
080516  bsmnt water line(4).JPG,139093,F.01
1291856352.jpg,606359,F.05
2-050-UMM402.pdf,209817,D.02
IMG_2899.JPG,1558266,F.05
0760002.TIF,661242,D.01
IMG_0640.JPG,1266516,F.05
M101 ACCESS PLAN - FIRST FLOOR AND SECOND FLOOR.pdf,506132,F.01
EFVM Detection Drid Sample.pdf,1494235,F.03
0220120835a.jpg,518012,F.05
granite at MLC.JPG,1808980,F.05
Submittal%20275319-01.1%20%26%2002.1%20Pkg%20#0469.pdf,16880963,F.03
1287150132.jpg,626716,F.05
054000-00001 Structural Steel Studs Product Data - BAL Final.pdf,2797927,F.03
230700.03-001 - Mechanical Insulation REVISED.pdf,6994133,F.03
2810 - Irrigation System - Rainmaster RME 36 Controller Users Manual.pdf,219641,F.06
S113 - THIRD FLOOR FRAMING PLAN - OVERALL.pdf,165306,D.02
ev-cn-00169 - PCO 810195 - Add Alt 3-5 Fitout Level 2 East Flat Classroom 2309 (C-CR - 164).pdf,4685632,C.02
E002.dwg,296942,D.02
nat gas in front of Compton.JPG,1817702,F.05
ESJ groud fl. Collab tier_0032.JPG,1417699,F.05
"19 QF-4 FOOD SERVICE EQUIPMENT ELEVATIONS, DETAILS.pdf",1629615,E.01
Chevy%20Chase%20CP%20#67%20(01-21-17).pdf,25565,C.02
06 4113 - wood-veneer-faced architectural cabinets.pdf,150009,D.02
IMG_1070.JPG,2246399,F.05
0003-074216-0 Skin Color Selections_reviewed_R1.pdf,807904,F.03
Pictures before VMware 049.jpg,962159,F.05
possible repairs to the toilet room piping.JPG,1040334,F.05
A10-12-EnlargedUnitPlans&RCPs.dwg,58803,F.01
DSCF0098.JPG,517565,F.05
1287923492.jpg,564005,F.05
UMEL101C.pdf,1603950,F.01
1309444618.jpg,600213,F.05
1295819683.jpg,582561,F.05
BSU 400 Electrical Load Calc.pdf,10443,D.02
1285919583.jpg,596230,F.05
FW PMU.19 submittal; AJ Clark project.msg,112640,A.01
P801 PLUMBING DETAILS.pdf,348707,F.01
Clark%20Construction%20#21%20WE%2010-25-15%20Amended.pdf,15963,C.02
DSCN3891.JPG,2168905,F.05
Attachment 06 - Should have Finished.pdf,304861,F.01
DSCF0019.JPG,483815,F.05
SK_6_RFI 731.pdf,489433,F.02
UMEP106A.pdf,352918,F.06
- Monthly Report 10-2015 Complete Packet.pdf,2923514,F.01
Fwd AJCH - Space Documents 12.msg,9900032,A.01
Approved-Stamped Planting Plan.PDF,3224895,D.01
IMG_2395.JPG,2318838,F.01
1292795764.jpg,586374,F.05
UMA560.pdf,219517,F.01
smejiat-0003-10510-005.pdf,47361,F.03
062816 rail install at ph lvl  elev 3(9).JPG,116667,F.01
IMG_1659.JPG,1708459,F.05
2014_04_30_ESJ_LTC_JH_Interior Design_MtgRpt.pdf,44558,D.01
08 3-A4-03 - ELEVATIONS - BRICK COURSING - ASI 21.pdf,354068,F.01
IMG_0996.JPG,2097066,F.05
111006 (18).JPG,437932,F.05
P203S-3 PLUMBING THIRD FLOOR PLAN PART 3 SUPPLY PIPING.pdf,574479,F.01
07 A722 - ENLARGED PLANS - ELEVATIONS 186 MLC.pdf,444784,D.02
08 3-A5-24 - PLAN DETAILS - CURTAIN WALL LINK TO HOLZAPFEL.pdf,316112,D.02
DSCN3885.JPG,2386797,F.05
M2.3.pdf,855667,D.02
CPF LLC (7-27-14) AMENDED.pdf,10555,C.02
DSCF0025.JPG,481414,F.05
1287394275.jpg,578197,F.05
0805161050.jpg,3646486,F.01
CR 0820 Approved.pdf,38002,C.02
04 4200 - stone cladding - cd.pdf,212707,D.02
IMG_1744.JPG,2661784,F.05
110708 (24).JPG,471799,F.05
Consultant Review Completed.htm,5251,F.03
1296471303.jpg,519352,F.05
A806.dwg,467354,D.02
110614 (65) (1) .JPG,480408,F.05
A201-5.dwg,220091,D.02
1293048019.jpg,604864,F.05
14_3-E6-03 - LIGHTING CONTROL DIAGRAMS - CONF.pdf,1235258,D.02
026-UMP106A.pdf,539410,D.02
A2-21-1stFloorRCP.dwg,824512,F.01
DSCF0657.JPG,1494621,F.05
07 A772 - TOILET ROOM PLANS - ELEVATIONS.pdf,315858,F.01
DSCF0531.JPG,1630591,F.05
Pictures up to 12.29.10 575.jpg,1015391,F.05
"C-REQ-00023%20-%20Mod.#013%20%20GMP#4%20%20%20$45,612,507.pdf",159939,C.02
IMG_3352.JPG,2033114,F.05
DSCF0004.JPG,500674,F.05
ESJ-LTC program-SCUB-032612.pdf,1467415,D.01
IMG_3513.JPG,1937108,F.05
Roman%20Mosaic%20CP%20#7%20(9-30-16).pdf,28524,C.02
AV.12 ADD3.pdf,392305,D.01
BSU%20NSC%20COR008%20R1_Recon%20Allow7%20ASI%20#001%20Telecom%20Ductbank_Email.pdf,873013,C.02
BSU RFI 443 - Stem Length for V2 Pendant Fixtures at Servery.pdf,66566,F.02
DSCF0110.JPG,491210,F.05
DSCN3470.JPG,2234231,F.05
Pages%20from%20Kogok%20RFI%20#003%20-%20GF_Seminar%200124%20Ceiling.pdf,140284,F.02
07 3-LS2-01 - MECHANICAL BASEMENT LEVEL LIFE SAFETY.pdf,454670,D.02
111004 (2).JPG,477289,F.05
DSCF0071.JPG,442402,F.05
DSCN1917.JPG,2316990,F.05
Kirlin%20CP#50%20(02-28-16).pdf,61526,C.02
LA1.12.PDF,759611,F.01
DSCN2918.JPG,2110862,F.05
Transmittal_Submittal - 220523-07.0 _Review Response_131024_.zip,1030251,F.03
1290493889.jpg,604074,F.05
RFI-00127 - Generator Room 7125 Exhaust Clarification.pdf,1438243,F.02
PG-066.42.jpg,106891,F.05
C-REQ-00036%20-%20Mod.#023.doc,65024,C.02
BSU RFI 038 - Lighting Clarifications_response.pdf,71954,F.02
DSCN3159.JPG,2244211,F.05
IMG_3604.JPG,1208678,F.05
0000-09300-010 - Tile - Mock Up Review.pdf,281769,F.03
P401.pdf,5371375,D.01
5013-14 jobsite pics 078.jpg,58878,F.05
174-UMI115.pdf,499558,D.02
Wall Close-In Inspection (6th Floor).pdf,3704009,F.04
12 M2-32 - LEVEL 1 (ELEV 131) HVAC DUCTWORK PLAN SOUTHWEST.pdf,1233882,D.02
Pictures before VMware 346.jpg,987595,F.05
1290644849.jpg,591286,F.05
05 3-LA2-00 - ENLARGEMENT LA2 - RFI 320.pdf,939899,F.02
110823 (17).JPG,483533,F.05
IMG_2035.JPG,66642,F.05
UMP1.04A.pdf,618493,F.06
329219  Seeding and Mulching.pdf,35881,F.01
RFI Log - Open Items 10.17.2017 01 00 08 AM.html,119513,F.01
_iBuildRecord_4426627.pdf,7994,F.03
"April 5,2012 download 031.JPG",1833576,F.05
1512 UMCP AIW Cert PR and DLLR Cert Rcpt pd 126 wk end 5 5 2018.msg,204288,C.02
Pictures up to 12.29.10 739.jpg,961607,F.05
Dynasty%20Equipment%20CP#18%20(9-06-15).pdf,10591,C.02
RFI 703 - SK-2.pdf,475391,F.02
DSCN4460.JPG,2268182,F.05
05.26.b. Entrance Mats Proposal used.pdf,1282718,C.02
IMG_3445.JPG,1568318,F.05
A504.dwg,755627,F.06
REVISED Product Data_ASG.pdf,2185148,F.03
111004 (116).JPG,462491,F.05
DSCF0054.JPG,491834,F.05
SWM-1.03 SWM Details&Notes.dwg,1331613,D.02
A2-20 - Ground Floor RCP.pdf,433967,D.01
1290436040.jpg,565429,F.05
BSU RFI 096 - Conduit Pole Base_response.pdf,1781827,F.02
1293963766.jpg,593890,F.05
DSCF0017.JPG,483748,F.05
DSCN3088.JPG,2232804,F.05
PCO%20#810024%20Proposal%20Rev1.pdf,708387,C.02
FP001 COVER SHEET.pdf,139194,F.01
PHP-1&2.xls,36864,F.01
M037.pdf,521967,C.02
1-016-UMC502.pdf,2594903,D.02
Picture 04-15-2015 at 083231 AM.jpg,221558,F.05
December 22.09 003.jpg,1939271,F.05
Level 6 Unit QC Sheets.pdf,75317618,F.04
14_3-E3-33 - LEVEL 1 FLOOR PLAN EAST - LIGHTING.pdf,417345,D.02
CAP cost check PCO 096.pdf,315452,C.02
BA126 MISCELLANEOUS CONTROL DIAGRAMS.dwg,748286,F.01
S3.02_2011_05_27.pdf,844564,F.06
1293633168.jpg,472122,F.05
1293776521.jpg,592831,F.05
013-UMC503.pdf,1276867,D.02
_iBuildRecord_1183033.pdf,13227,F.03
A204-2.dwg,411057,F.06
SF424C NCE1.pdf,9397,B.01
MD02FADE.DWG,0,D.01
Picture 03-14-2015 at 092133 AM.jpg,117233,F.05
2014-08-01 12.20.30.jpg,1104765,F.05
QF-7.14 Hood.pdf,740308,F.01
IMG_0680.JPG,2245521,F.05
C701 SWM PLAN.pdf,2279376,D.01
8 inch block mechanical room NW.JPG,1746845,F.05
1289672822.jpg,659321,F.05
1294451954.jpg,601996,F.05
Pictures up to 12.29.10 106.jpg,1179157,F.05
ALRB Summary for Prince Frederick Feb 3 2012 mtg.pdf,10935,A.01
IMG_1424.JPG,2015952,F.05
DSCF0062.JPG,476757,F.05
05 5150 - decorative metal feature stair - ASI16.pdf,100513,F.01
11 3-S5-04 - TYPICAL STEEL COLUMN DETAILS.pdf,281725,D.02
088300-008 - Mirrors - Maintenance Data.pdf,556949,F.03
3-2915-daily report-2013-04-11.pdf,320383,F.04
GAB.pdf,168442,F.03
110801 (12).JPG,478764,F.05
Long%20Fence%20CP#108%20(6-19-16).pdf,15482,C.02
IMG_3260.JPG,1594626,F.05
07-259-379-00-A510.zip,260681,D.02
263353-00003 OM Data - UPS (1).pdf,10324904,F.03
081416-00002 - Transom Panel Product Data.pdf,1263724,F.03
08 3-A3-23 - GROUND LEVEL RCP EAST - CONF.pdf,1097003,D.02
Freestate%20CP#75%20(11-15-15).pdf,23936,C.02
DSCN3008.JPG,2275918,F.05
_iBuildRecord_977000.pdf,37980,F.03
Picture 11-23-2015 at 075632 AM.jpg,102929,F.05
1287370532.jpg,590021,F.05
RFI - 1387.pdf,1764823,C.02
DSCN5791.JPG,2232399,F.05
111025 F-400075 3-Gilbane-wage rate.pdf,2102992,C.02
C-REQ-00027%20-%20Mod%20#16.pdf,45893,C.02
IMG_0071.JPG,1744205,F.05
SUB-001-15722-001 - Additional Sheets.pdf,97340,F.03
1290749896.jpg,577479,F.05
"Mod._026   $82,888.00.pdf",316952,C.02
DSCN0209.JPG,2164568,F.05
120015-05-0200F.dwg,134656,F.06
mpeterst-0000-07900-028.pdf,59147,F.03
1292529304.jpg,594013,F.05
DSCN5061.JPG,2319715,F.05
IMG_1764.JPG,1400638,F.05
1288676799.jpg,587114,F.05
RFI-00691 - Posted.pdf,285783,F.02
1287070846.jpg,522894,F.05
1296499814.jpg,648695,F.05
1296200969.jpg,605114,F.05
DSCN0557.JPG,2258692,F.05
20130421-20130504 Invoice.pdf,46402,C.03
0118120817b.jpg,430699,F.05
IMG_0629.JPG,1430410,F.05
RFI 866 - SK-2.pdf,56239,F.02
AE Contract & New Contract Affidavit 9-1-11 (Rev.08-11).doc,158208,C.01
DSCN3402.JPG,2261750,F.05
RFI-00101 - Stair 3 Landing Clarification.pdf,476597,F.02
3-2915-concrete-01-03-12.pdf,196000,F.04
Consultant Review Completed.htm,5200,F.03
RE FW MNCPPC - Draft LEED Scorecard.msg,41472,A.01
M4.02-Rev0.pdf,659599,D.01
IMG_2542.JPG,1736684,F.05
DSCN3349.JPG,2269904,F.05
1287248046.jpg,637179,F.05
01 - AHU-4 FPT.pdf,280413,F.01
1286223250.jpg,693946,F.05
P3080357.JPG,1040090,F.05
IMG_0854.JPG,2164478,F.05
A1-3 - 3rd Floor - Partial Roof Plan.pdf,951046,F.01
IMG_2113.JPG,1700270,F.05
1290116256.jpg,619263,F.05
Picture 01-02-2015 at 095006 AM.jpg,1146595,F.05
150_Fastlite_Dazzler.pdf,676849,E.01
DC%20Electric%20CP#22%20(5-22-16).pdf,17340,C.02
224_4.pdf,454634,D.01
shoring wall north center.JPG,1860221,F.05
DSCF0022.JPG,488639,F.05
215.JPG,930337,F.05
PSC Groundwater Testing 10-2-15.pdf,607790,F.04
097-ume601.pdf,4557930,D.02
019.JPG,1809149,F.05
FW AJCH VE Summary.msg,253440,A.01
PCO 810163 - Addition of Intumescent Fireproofing Inspections.pdf,338014,C.02
C-REQ-00001 - COR 224 and COR 267.pdf,42681,C.02
NIST-1104 Waiver form-9-8-2010.pdf,273643,B.01
115323 Refrigerant and Sealant LEED Data.pdf,289664,F.03
RFI Log - Open Items 10.25.2016 01 00 14 AM.html,195812,F.01
rabousaidt-0001-03136-004.pdf,52281,F.03
01 4100 - regulatory requirements.pdf,83442,D.02
1287442653.jpg,588657,F.05
Wage Rates-Revised 102511.pdf,100057,C.02
IMG_2863.JPG,2319297,F.05
2016-06-02 Mockup Room Punch List Items.xlsx,66373,F.06
L103 Bench Layout Plan.dwg,1729763,F.06
0001-221429-0_Sump Pumps_reviewedRFR.pdf,5808340,F.03
DSCF0046.JPG,495592,F.05
DSCN3062.JPG,2293521,F.05
DSCN2283.JPG,2345368,F.05
10 M232 - THIRD FLOOR PLAN SOUTH - HVAC DUCTWORK.pdf,809331,F.01
IMG_2526.JPG,3036032,F.01
Submittal Log - Open Items (OLD) 03.28.2017 02 00 11 AM.html,50660,F.01
Pictures up to 12.29.10 587.jpg,909887,F.05
07-259-379-00-A720C.zip,405374,F.01
INSP-00109_pdf.pdf,1002105,F.04
P1.04A_2010_05_07.pdf,838465,F.06
IMG_1825.JPG,1900338,F.05
Tecta%20CP#7%20(5-22-16).pdf,15478,C.02
Capron%20CP%20#36%20(05-22-16).pdf,24033,C.02
Submittal%20054100-04.0%20%20Pkg.%20#00118.pdf,1360949,F.03
CR 817 Complete Package.pdf,515209,C.02
2-046-UMM117.pdf,392167,D.02
1288773915.jpg,586249,F.05
1295580824.jpg,568944,F.05
tab 2_1 of 5.pdf,11381877,D.02
1309138852.jpg,546127,F.05
110620 (8).JPG,484393,F.05
A425.dwfx,1052523,F.01
SEC101 Security First Floor Plan.dwg,1753295,F.01
"December 6, 2013 Daily Report.doc",89600,F.01
0189 Axio Observer Microscope.pdf,3371427,E.01
PSC-DR13 02 13.doc,153600,F.01
P504.dwf,89747,D.02
DSCF0020.JPG,120438,F.05
DSCN0203.JPG,2224712,F.05
IMG_3495.JPG,2159134,F.05
12494-006 Roller Shades - Operation and Maintenance Manual.pdf,5686329,F.06
07 8413 - Penetration Firestopping.pdf,26737,F.01
DSCF0011.JPG,437486,F.05
1289729079.jpg,583405,F.05
FSU%20CCIT%20CR-OS-160%20RFI%20#%20619.pdf,2012677,C.02
2013_02_19_FSU-CCIT_PM28.pdf,586860,F.01
IMG_2030.JPG,2827715,F.01
1287603226.jpg,616970,F.05
Picture 08-27-2014 at 082344 AM.jpg,249394,F.05
1288389293.jpg,641515,F.05
1294500671.jpg,650768,F.05
262413 Training Plan - Switchboards.pdf,225746,F.03
IMG_1788.JPG,2307760,F.05
1291824578.jpg,577034,F.05
Matos%20CP%20#6%20(06-01-16).pdf,15424,C.02
03-UMM102C.pdf,1357631,D.02
IMG_3122.JPG,1955319,F.05
08 3-A7-04 - ENLARGED PLANS - ELEV - GROUND LEVEL NORTHWEST LOUNGE.pdf,3512872,F.01
PSC_EquipmentList w CO.xlsx,82421,E.01
03-11-16.docx,1184195,F.01
120323 (218).JPG,2200607,F.05
22 1123.13 - domestic water packaged booster pumps - cd3.pdf,90547,D.02
1287351463.jpg,603402,F.05
DSC02423.JPG,1503374,F.05
110118 U.S. Dept. Comm. Const. Project Report.pdf,952072,F.01
Pictures up to 12.29.10 357.jpg,943036,F.05
1288503967.jpg,590470,F.05
1292221865.jpg,588115,F.05
Frostburg - Int Rendering2_low res.jpg,3020836,D.02
IMG_1983.JPG,2228163,F.05
ASI 035.pdf,768195,F.01
1291112906.jpg,592229,F.05
PSC Bulletin 025.pdf,16302,F.01
Finishing Touch Proposal.pdf,69475,C.02
DSCF0584.JPG,1619527,F.05
07-259-379-00-S502.zip,324355,F.01
110901 (35).JPG,486009,F.05
DSCF0071.JPG,485035,F.05
PSC-DR12 11 12.doc,147968,F.01
1293623273.jpg,565301,F.05
~$0628 - Letter of staff replacement - Ryan Simmons.docx,162,A.01
1293329461.jpg,560328,F.05
EL1.00A_2010_05_07.pdf,1252670,F.06
August 17 2012 (2).JPG,1784133,F.05
0677 Vacuum Oven 1.pdf,183997,E.01
08 3-A7-16A - ENLARGED ELEVS - LEVEL 2 CLASSROOM FLAT 2212.pdf,567304,D.02
IMG_2739.JPG,2772776,F.01
IMG_0901.JPG,5894348,F.05
IMG_2553.JPG,2157880,F.05
110804 (53).JPG,482769,F.05
E6.32A14_2010_12_10.pdf,646235,F.06
06 1600 - sheathing - cd3.pdf,98863,D.02
055000.8-034 Upper Courtyard Ramp Detail_response.pdf,1167780,F.03
08 3-A7-18 - ENLARGED PLANS - ELEV - LEVEL 2 WAITING AREA AND CORRIDOR.pdf,900007,D.02
css N 3.JPG,242156,F.05
PSC_Aug_2007.ppt,7306240,D.02
RFI-00177 - Posted.pdf,128223,F.02
238226-00001-01 Chilled Beams Resubmittal(KMS-2).pdf,16419348,F.03
0203171216.jpg,2959729,F.01
SF424CMultiyear.pdf,127134,B.01
DSCF0021.JPG,473883,F.05
22 4216.16 - commercial sinks.pdf,119946,D.02
1292244029.jpg,627521,F.05
1294169653.jpg,586693,F.05
RFI-00817 - Confirmation of Sound Lagging Scope Removal and Reversal of RFI 688.pdf,854781,F.02
0003-16405-1 300 KVA Transformer for RECORD.pdf,2936984,F.03
14_3-E6-04 - LIGHTING CONTROL DIAGRAMS.pdf,1137178,D.02
1292940338.jpg,473566,F.05
DSCF0089.JPG,441417,F.05
UMCP PSC Cx Mtg Agenda7 062012.pdf,212231,F.01
UMCP AJCH Certified Payroll-Mona-WE 72317.msg,59904,C.02
DSCN1837.JPG,2344267,F.05
Picture 07-17-2015 at 073938 AM.jpg,212454,F.05
BSU RFI 353 - Theater Speaker and Column Conflict.pdf,419419,F.02
111003 (13).JPG,496756,F.05
CR 6008.1 approval.pdf,39645,C.02
1296206930.jpg,603728,F.05
08 3-A7-04 - ENLARGED PLANS - ELEV - GROUND LEVEL NORTHWEST LOUNGE - CONF.pdf,3375665,D.02
"June 5,2012 download 034.JPG",1723205,F.05
08 3-A4-33 - ENLARGED TYPICAL BAY ELEVATION - AREAWAY @ NORTHWEST - ASI 21.pdf,2946088,F.01
DSCN4303.JPG,2110520,F.05
caulk around bans MLC.JPG,1729636,F.05
IMG_0053.JPG,1564585,F.05
Jernigan%20CP%20#3%20(2-23-16).pdf,17390,C.02
26 0526 - Grounding and Bonding for Electrical Systems - CD2 - 3-ADD1.pdf,73709,F.01
1294427823.jpg,635705,F.05
1290430909.jpg,558534,F.05
1290593753.jpg,579848,F.05
C-CR-131_PCO-101 New Walk-Off Mats at Stairs.pdf,278632,C.02
DSCF0026.JPG,457925,F.05
Kirlin%20CP#02%20(5-03-15).pdf,10617,C.02
IMG_0313.jpg,4213957,F.05
Attachment 07 - Delta Cost.pdf,26287,F.01
RFI-00254.0-Canopy_Clarifications.htm,17403,F.02
15 AV403 AUDIO VISUAL PART PLANS.pdf,478050,E.01
CR 5020 Email Mona.pdf,7934,C.02
053-UMP115.pdf,347123,F.01
DSCN4637.JPG,2262500,F.05
rabousaidt-0000-09605-004.pdf,56922,F.03
Bestfence%20CP%20#55%20(7-2-16).pdf,19607,C.02
110725 (29).JPG,493600,F.05
110615 (10).JPG,487712,F.05
026-UMEP104C.pdf,1262279,D.02
Transmittal_Submittal - 232223-07.0 (Review Response)140207_.zip,1093143,F.03
09 S501 - FOUNDATION SECTIONS and DETAILS.pdf,189861,D.02
M2.1 - Piping - First Floor West Plan.pdf,579299,F.01
"283111_DIGITAL, ADDRESSABLE FIRE-ALARM SYSTEM.pdf",55341,C.02
P206S-1.dwg,124651,D.02
January 2013 Monthly Update - Cost Summmary.pdf,67295,F.01
IMG_0041.JPG,1699459,F.05
020 - Shaft Wall Support Tubes.pdf,803297,F.03
AJCH - Bldg Height Survey.msg,16384,A.01
IMG_3461.JPG,1545811,F.05
08 3-A7-06 - ENLARGED PLAN - GROUND LEVEL CLASSROOM TIERED 0224 - CONF.pdf,1070963,D.02
A201-6.dwg,373006,D.02
197_LSM_objective inverter.pdf,225686,E.01
UMA5-01.pdf,952157,F.06
1293570687.jpg,601513,F.05
stabalizer for highdroll schaffolding.JPG,1804302,F.05
Pictures up to 12.29.10 135.jpg,873126,F.05
Pictures up to 12.29.10 368.jpg,951228,F.05
Early package CCIT walls and site conditions 082.jpg,701261,F.05
UMD Clark Hall CIP Reinforcement L1 3-day break 01-08-16.pdf,267048,F.04
UMPSC-DUCT_LvL-ROOF_AS-BUILT.dwg,1303616,F.06
1293481974.jpg,604940,F.05
110701 (15).JPG,492705,F.05
120524 DES 7810.docx,96182,F.03
IMG_1157.JPG,1549307,F.05
Kogok%20CP%20#40%20(09-08-16).pdf,54784,C.02
Metro%20Dynamic%20CP%20#40%20(06-04-16).pdf,15543,C.02
EMS Core Drills.pdf,3264644,F.02
DSCN5578.JPG,2270659,F.05
IMG_1835.JPG,1505120,F.05
Ttlbk.dwg,98144,F.06
003-096519-0 ASI 36R Tile Samples.pdf,5227959,F.03
SMI%20CP%20#16%20(03-18-17).pdf,15475,C.02
UME504.dwg,1303788,F.06
no allowable overhead items.txt,1001,C.02
_iBuildRecord_809214.pdf,9907,F.03
1288762438.jpg,594825,F.05
_iBuildRecord_7613975.pdf,9081,F.03
1295193262.jpg,562722,F.05
IMG_1230.JPG,1969754,F.05
"April 2,2012 Daily Report - Copy.doc",92160,F.01
1291052325.jpg,601598,F.05
26 0533 Record Submittal for Boxes per WFT comments_RESPONSE.pdf,10183465,F.03
Braden%20CP%20#39%20(12-18-16).pdf,15507,C.02
1292534896.jpg,618648,F.05
110701 (17).JPG,499498,F.05
17_el1_03c-Plot.pdf,450430,D.02
33 UMC501A.pdf,581846,F.06
08 3-A5-23 - PLAN DETAILS - NORTH ELEVATION.pdf,652890,D.02
P2-2 - PARTIAL 2ND FLOOR KITCHEN PLAN.pdf,524592,F.01
160-UMA722.pdf,412810,D.02
1512 UMCP AIW Cert PR and DLLR Cert Rcpt Pd 18.msg,164352,C.02
Don's IPhone 257.JPG,1406040,F.05
110822 (18).JPG,486259,F.05
A4.19 RFI 552 562.pdf,1406875,F.02
120712 FSU_CCIT_FFE.xls,2343936,E.01
DSCF0006.JPG,478384,F.05
001-220523-0 General Duty Valves for Plumbing Piping Product Data.pdf,1944906,F.03
RFI-01087 - SK-2 Scullery Sink Configuration.pdf,139725,F.02
monochrome.ctb,4113,D.02
Don's IPhone 103.JPG,1856906,F.05
CR 485 ATP-0414.pdf,682233,C.02
07 A743 - ENLARGED PLANS - ELEVS VIDEO DEMO STUDIO 331.pdf,153922,F.01
84188-B-Attachment_I_-_Professional_Liability_Insurance.pdf,7611,C.01
UMI102.pdf,672960,F.01
Attached_file__TGI-006_-_Trellis_Mark_Up_Confirmation_02-05-14.pdf,1513488,F.02
111011 (71).JPG,492953,F.05
FM-HVAC commnets on Submittal pkg 56.pdf,106806,F.03
E221.pdf,2312270,F.06
120323 (213).JPG,2094758,F.05
DSCN2550.JPG,2257863,F.05
1289703306.jpg,609190,F.05
110803 (22).JPG,491039,F.05
Attached_file__Refrigerant_Leak_Alarm_Locations_Final.pdf,2589923,F.02
Picture 06-19-2015 at 084309 AM.jpg,278261,F.05
033-UMP107D.pdf,274470,D.02
28 1000 - Electronic Access Control.pdf,63923,D.02
01557.PRT.pdf,52705,D.01
IMG_3768.JPG,1192460,F.05
01 05 2015 - 01 10 2015 Daily Reports.pdf,1986699,F.01
DSCF0012.JPG,468969,F.05
Pictures up to 12.29.10 813.jpg,951672,F.05
DSCN2544.JPG,2144197,F.05
DSCN0215.JPG,2087017,F.05
1289894693.jpg,530182,F.05
COR278R2_Reconcile GMP Savings.pdf,697148,C.02
07-259-379-00-A310.zip,725400,F.01
Verizon Claim Report.docx,32450,F.01
23 0500 dd - COMMON WORK RESULTS FOR HVAC.pdf,10832,D.02
111024 (56).JPG,483679,F.05
PSC Bulletin 053.pdf,61807,F.01
2-043-UMM114.pdf,329420,D.02
DSCF0043.JPG,482604,F.05
_iBuildRecord_40289698.pdf,10472,F.03
DSCF0036.JPG,479464,F.05
C017.pdf,1573602,D.02
Bioengineering Building 50% CD MC Reply Comments.pdf,1142747,D.02
PDI%20Sheetz%20CP#79%20(11-05-16).pdf,28576,C.02
1286826979.jpg,625197,F.05
storm drainage 5 in. boiler room 002.jpg,1014705,F.05
Heritage%20Mech%20CP%20#18%20(10-23-16).pdf,22568,C.02
UMD AJCH Cx Status 2017-10-16.pdf,152254,F.01
ESJ_LTC_WEST_INT_cyan-Sheet-3-A6-09-TYPICALSTAIRDETAILS.dwg,1393477,F.01
Don's IPhone 152.JPG,1738859,F.05
DSCF0004.JPG,470687,F.05
DSCN1288.JPG,2126516,F.05
"UMP111A,P111B,P111C,P111D.dwg",2833760,F.06
013-UMFA110.pdf,351064,D.02
0663 Triton Swine Pen.pdf,611224,D.02
Submittal%2032%2013%2013%20-%2023.0%20-%20PKG%20#343.pdf,784692,F.03
DSCN4994.JPG,2088781,F.05
